timestamp,symbol,price,sp500,cac40,nikkei
2022-07-15,META,164.6999969482422,3863.159912109375,6036.0,26788.470703125
2022-07-18,META,167.22999572753906,3830.85009765625,6091.91015625,nan
2022-07-19,META,175.77999877929688,3936.68994140625,6201.22021484375,26961.6796875
2022-07-20,META,183.08999633789062,3959.89990234375,6184.66015625,27680.259765625
2022-07-21,META,183.1699981689453,3998.949951171875,6201.10986328125,27803.0
2022-07-22,META,169.27000427246094,3961.6298828125,6216.81982421875,27914.66015625
2022-07-25,META,166.64999389648438,3966.840087890625,6237.5498046875,27699.25
2022-07-26,META,159.14999389648438,3921.050048828125,6211.4501953125,27655.2109375
2022-07-27,META,169.5800018310547,4023.610107421875,6257.93994140625,27715.75
2022-07-28,META,160.72000122070312,4072.429931640625,6339.2099609375,27815.48046875
2022-07-29,META,159.10000610351562,4130.2900390625,6448.5,27801.640625
2022-08-01,META,159.92999267578125,4118.6298828125,6436.85986328125,27993.349609375
2022-08-02,META,160.19000244140625,4091.18994140625,6409.7998046875,27594.73046875
2022-08-03,META,168.8000030517578,4155.169921875,6472.06005859375,27741.900390625
2022-08-04,META,170.57000732421875,4151.93994140625,6513.39013671875,27932.19921875
2022-08-05,META,167.11000061035156,4145.18994140625,6472.35009765625,28175.869140625
2022-08-08,META,170.25,4140.06005859375,6524.43994140625,28249.240234375
2022-08-09,META,168.52999877929688,4122.47021484375,6490.0,27999.9609375
2022-08-10,META,178.33999633789062,4210.240234375,6523.43994140625,27819.330078125
2022-08-11,META,177.49000549316406,4207.27001953125,6544.669921875,nan
2022-08-12,META,180.5,4280.14990234375,6553.85986328125,28546.98046875
2022-08-15,META,180.88999938964844,4297.14013671875,6569.9501953125,28871.779296875
2022-08-16,META,179.47000122070312,4305.2001953125,6592.580078125,28868.91015625
2022-08-17,META,174.85000610351562,4274.0400390625,6528.31982421875,29222.76953125
2022-08-18,META,174.66000366210938,4283.740234375,6557.39990234375,28942.140625
2022-08-19,META,167.9600067138672,4228.47998046875,6495.830078125,28930.330078125
2022-08-22,META,163.0500030517578,4137.990234375,6378.740234375,28794.5
2022-08-23,META,161.11000061035156,4128.72998046875,6362.02001953125,28452.75
2022-08-24,META,163.25999450683594,4140.77001953125,6386.759765625,28313.470703125
2022-08-25,META,168.77999877929688,4199.1201171875,6381.56005859375,28479.009765625
2022-08-26,META,161.77999877929688,4057.659912109375,6274.259765625,28641.380859375
2022-08-29,META,159.1699981689453,4030.610107421875,6222.27978515625,27878.9609375
2022-08-30,META,157.16000366210938,3986.159912109375,6210.22021484375,28195.580078125
2022-08-31,META,162.92999267578125,3955.0,6125.10009765625,28091.529296875
2022-09-01,META,165.36000061035156,3966.85009765625,6034.31005859375,27661.470703125
2022-09-02,META,160.32000732421875,3924.260009765625,6167.509765625,27650.83984375
2022-09-05,META,nan,nan,6093.22021484375,27619.609375
2022-09-06,META,158.5399932861328,3908.18994140625,6104.60986328125,27626.509765625
2022-09-07,META,160.38999938964844,3979.8701171875,6105.919921875,27430.30078125
